County_Name,Project_Number,PointID,Elevation,Latitude83,Longitude83,Hole_Type,Bag_Number,LabID,AASHTO_Symbol,AASHTO_Group_Index,USCS_Symbol,USCS_Group_Name,Max_Dry_Density,Opt_Moisture_Content,Method,CBR,Liquid_Limit,Plastic_Limit,Plasticity_Index,Liquidity,Specific_Gravity,PF3,PF2,PF1,PF3_4,PF3_8,PF4,PF10,PF40,PF200,Pct_Clay,Pct_Colloid
Bourbon,R-014-2010,35,836.25,38.22,-84.26,cut profile,,No Gravel,A-7-6,(28),CH,FAT CLAY,95.59,22.40,T99A,6.80,52.90,22.77,30.00,0.10,2.80,100.00,100.00,100.00,100.00,100.00,100.00,100.00,93.80,86.57,42.52,35.68
Bourbon,R-014-2010,38,809.21,38.22,-84.26,fill profile,,No Gravel,A-6,(12),CL,LEAN CLAY,105.60,20.00,T99A,8.60,35.77,21.53,14.00,-8.42148917061942e-03,2.73,100.00,100.00,100.00,100.00,100.00,100.00,100.00,93.10,86.69,28.07,21.16
Bourbon,R-014-2010,41,799.15,38.22,-84.26,cut profile,,No Gravel,A-6,(14),CL,LEAN CLAY,105.60,19.00,T99A,5.40,36.40,20.44,16.00,0.03,2.70,100.00,100.00,100.00,100.00,100.00,100.00,100.00,93.31,88.45,30.78,22.99
Bourbon,R-014-2010,44,819.34,38.22,-84.25,cut profile,,No Gravel,A-7-6,(30),CH,FAT CLAY,101.60,22.40,T99A,8.20,52.82,20.91,32.00,-0.11,2.70,100.00,100.00,100.00,100.00,100.00,100.00,100.00,91.70,87.38,45.39,41.22
Bourbon,R-014-2010,44,819.34,38.22,-84.25,cut profile,,No Gravel,A-7-6,(35),CH,FAT CLAY,101.40,22.20,T99A,2.80,56.14,21.50,34.00,0.11,2.54,100.00,100.00,100.00,100.00,100.00,100.00,100.00,96.88,93.14,51.99,47.44
Bourbon,R-014-2010,47,787.78,38.21,-84.25,fill profile,,No Gravel,A-7-6,(20),CL,LEAN CLAY,107.10,19.00,T99A,5.00,40.78,21.24,20.00,-0.07,2.55,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.12,94.21,31.70,26.55
Bourbon,R-014-2010,5,866.96,38.20,-84.27,cut profile,,With Gravel,A-7-6,(20),CH,FAT CLAY with SAND,97.85,21.60,T99C,2.80,51.39,24.64,26.00,0.03,2.75,100.00,100.00,100.00,98.88,97.53,94.75,91.25,84.02,76.27,36.85,31.64
Bourbon,R-014-2010,50,839.79,38.22,-84.24,cut profile,,With Gravel,A-7-6,(20),CL,LEAN CLAY with SAND,98.30,23.10,T99A,3.20,47.73,23.99,24.00,-0.15,2.73,100.00,100.00,100.00,100.00,99.23,98.01,95.64,87.75,81.28,30.51,24.40
Bourbon,R-014-2010,51,855.47,38.22,-84.24,cut profile,16,No Gravel,A-7-6,(44),CH,FAT CLAY,95.67,25.50,T99A,2.10,66.36,22.74,43.00,0.10,2.80,100.00,100.00,100.00,100.00,100.00,100.00,100.00,96.67,91.60,56.91,52.07
Bourbon,R-014-2010,53,837.28,38.22,-84.24,cut profile,,With Gravel,A-7-6,(20),CL,LEAN CLAY with SAND,108.10,17.80,T99A,4.30,43.95,18.61,25.00,0.01,2.54,100.00,100.00,100.00,100.00,100.00,98.96,96.61,86.00,81.22,39.03,34.04
Bourbon,R-014-2010,56,863.09,38.22,-84.24,cut profile,,No Gravel,A-7-6,(32),CH,FAT CLAY,103.00,20.00,T99A,5.80,52.65,21.19,32.00,0.10,2.68,100.00,100.00,100.00,100.00,100.00,100.00,100.00,94.97,92.32,49.97,45.57
Bourbon,R-014-2010,58,857.61,38.22,-84.24,fill profile,,No Gravel,A-7-6,(30),CH,FAT CLAY,105.90,14.70,T99A,7.40,52.05,21.47,31.00,0.03,2.71,100.00,100.00,100.00,100.00,100.00,100.00,100.00,93.04,89.69,45.29,41.97
Bourbon,R-014-2010,59,840.60,38.21,-84.25,fill profile,,No Gravel,A-7-6,(37),CH,FAT CLAY with SAND,99.56,23.20,T99A,6.90,62.19,20.94,41.00,0.08,2.54,100.00,100.00,100.00,100.00,100.00,100.00,100.00,90.63,84.87,38.41,31.49
Bourbon,R-014-2010,60,866.13,38.22,-84.23,cut profile,,With Gravel,A-7-6,(22),CL,LEAN CLAY with SAND,92.91,23.70,T99A,4.20,49.48,24.67,24.00,0.19,2.79,100.00,100.00,100.00,100.00,98.57,96.89,94.12,89.42,84.44,54.33,49.71
Bourbon,R-014-2010,8,834.47,38.20,-84.27,fill profile,,No Gravel,A-7-6,(42),CH,FAT CLAY,93.34,26.30,T99A,1.70,67.91,26.56,41.00,0.18,2.74,100.00,100.00,100.00,100.00,100.00,100.00,100.00,94.74,90.25,60.81,55.30
Bracken,R-023-2013,16,922.00,38.69,-84.07,cut profile,,No Gravel,A-7-6,(25),CL,LEAN CLAY,99.23,23.60,T99A,2.90,46.17,22.72,23.00,-0.07,2.71,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.61,95.53,45.55,38.91
Bracken,R-023-2013,18,912.50,38.70,-84.07,cut profile,,No Gravel,A-7-6,(28),CL,LEAN CLAY,98.75,24.30,T99A,1.50,49.43,22.64,26.00,0.13,2.69,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.44,95.59,46.49,37.82
Bracken,R-023-2013,19,912.90,38.70,-84.07,cut profile,26,No Gravel,A-7-6,(22),CL,LEAN CLAY,99.12,22.80,T99A,2.60,43.89,22.60,21.00,0.51,2.74,100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.86,94.05,49.34,44.74
Bracken,R-023-2013,25,885.00,38.70,-84.08,cut profile,,No Gravel,A-7-6,(21),CL,LEAN CLAY,103.30,21.10,T99A,2.30,44.74,25.00,20.00,-0.14,2.70,100.00,100.00,100.00,100.00,100.00,100.00,100.00,96.94,92.11,45.47,38.41
Bracken,R-023-2013,30,900.60,38.70,-84.08,cut profile,,No Gravel,A-7-6,(29),CH,FAT CLAY,97.98,23.30,T99A,2.00,51.78,25.50,26.00,-0.02,2.70,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.81,96.01,43.85,38.94
Bracken,R-023-2013,32,897.40,38.71,-84.08,cut profile,,With Gravel,A-7-6,(29),CH,FAT CLAY,99.49,21.90,T99A,2.40,51.98,23.65,28.00,-0.13,2.73,100.00,100.00,100.00,100.00,98.94,98.09,97.55,95.40,92.76,44.89,39.01
Bracken,R-023-2013,34,900.00,38.71,-84.09,cut profile,,With Gravel,A-6,(9),CL,LEAN CLAY with SAND,114.10,15.10,T99C,2.90,33.08,17.28,16.00,-0.33,2.70,100.00,100.00,100.00,97.99,93.74,89.45,83.77,76.52,70.33,30.40,25.20
Bracken,R-023-2013,35,893.70,38.71,-84.09,cut profile,,With Gravel,A-7-6,(17),CL,LEAN CLAY with SAND,102.20,20.50,T99A,2.40,41.19,21.17,20.00,-0.27,2.58,100.00,100.00,100.00,100.00,98.35,96.24,94.02,88.85,84.85,39.01,34.13
Bracken,R-023-2013,36,886.60,38.71,-84.09,cut profile,,No Gravel,A-7-6,(29),CH,FAT CLAY,101.80,21.30,T99A,2.20,50.76,23.61,27.00,0.03,2.65,100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.59,94.71,47.36,40.78
Bracken,R-023-2013,41,882.30,38.71,-84.09,cut profile,,No Gravel,A-7-6,(31),CH,FAT CLAY,97.81,25.00,T99A,1.40,56.49,27.92,28.00,-0.14,2.58,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.38,94.10,59.30,52.56
Bracken,R-023-2013,49,875.20,38.72,-84.09,cut profile,,No Gravel,A-7-6,(24),CL,LEAN CLAY,97.38,23.50,T99A,2.60,48.17,26.11,22.00,0.10,2.65,100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.89,95.15,43.04,35.77
Bracken,R-023-2013,55,696.70,38.72,-84.10,cut profile,,With Gravel,A-6,(6),CL,SANDY LEAN CLAY,111.00,16.00,T99A,1.70,35.87,20.91,15.00,-0.36,2.55,100.00,100.00,100.00,100.00,99.51,97.73,90.64,67.54,55.68,30.79,24.35
Breathitt,R-007-2013,2,743.13,37.48,-83.48,cut profile,,No Gravel,A-4,(3),CL,SANDY LEAN CLAY,112.40,14.70,T99A,13.80,29.44,20.34,9.00,-0.85,2.72,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.00,55.30,21.69,18.18
Breathitt,R-007-2013,5,701.31,37.48,-83.48,fill profile,,No Gravel,A-4,(0),SC-SM,SILTY CLAYEY SAND,114.50,13.80,T99A,10.10,24.07,17.88,6.00,0.50,2.71,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.93,46.47,12.02,9.43
Breathitt,R-007-2013,6,686.10,37.48,-83.47,fill profile,,No Gravel,A-4,(3),ML,SILT with SAND,103.70,17.80,T99A,2.90,32.37,26.60,5.00,1.85,2.71,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.36,73.73,17.94,11.51
Breathitt,R-007-2013,6,686.10,37.48,-83.47,fill profile,,No Gravel,A-4,(0),ML,SANDY SILT,105.70,16.90,T99A,7.10,0.00,0.00,0.00,-999.00,2.63,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.75,50.79,11.90,7.85
Breathitt,R-037-2012,1,745.34,37.53,-83.34,fill profile,,With Gravel,A-4,(1),SC,CLAYEY SAND,117.80,12.50,T99C,7.40,25.31,15.59,9.00,-0.29,2.64,100.00,100.00,97.51,97.51,93.35,87.41,79.16,71.34,46.97,16.75,11.99
Breathitt,R-037-2012,1,745.34,37.53,-83.34,fill profile,,With Gravel,A-6,(2),SC,CLAYEY SAND,115.90,12.30,T99C,4.70,30.26,18.50,11.00,-0.63,2.67,100.00,100.00,97.23,95.53,91.42,86.03,77.03,65.94,49.13,20.83,16.09
Breathitt,R-037-2012,2,746.20,37.53,-83.34,fill profile,,No Gravel,A-2-4,(0),SM,SILTY SAND,116.00,13.00,T99A,12.50,0.00,0.00,0.00,-999.00,2.65,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.47,31.89,9.77,8.70
Breathitt,RA-013-2011,32,1134.13,37.63,-83.16,cut profile,,With Gravel,A-7-6,(8),ML,SANDY SILT with GRAVEL,108.00,19.50,T99A,4.60,46.81,27.52,19.00,-0.40,2.74,100.00,100.00,93.79,88.56,78.97,78.11,76.21,61.13,52.95,21.32,16.48
Breathitt,RA-013-2011,34,1263.45,37.63,-83.16,cut profile,,No Gravel,A-4,(2),ML,SANDY SILT,113.30,14.50,T99A,11.00,26.60,22.02,5.00,-0.11,2.58,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.99,67.67,9.94,6.76
Breathitt,RA-013-2011,38,1199.31,37.63,-83.16,cut profile,,With Gravel,A-2-4,(0),SM,SILTY SAND with GRAVEL,116.20,11.30,T99C,28.30,0.00,0.00,0.00,-999.00,2.54,100.00,100.00,95.94,92.53,86.26,84.33,83.13,77.38,27.93,4.70,1.91
Breathitt,RA-013-2011,40,1290.95,37.63,-83.16,cut profile,,With Gravel,A-6,(8),CL,LEAN CLAY with SAND,109.40,16.00,T99A,4.00,31.67,19.80,12.00,-0.79,2.66,100.00,100.00,100.00,98.74,97.12,96.76,95.95,93.57,74.82,22.86,16.36
Breathitt,RA-013-2011,44,1154.64,37.64,-83.15,cut profile,,No Gravel,A-6,(7),ML,SANDY SILT,106.50,18.70,T99A,3.40,37.99,25.05,13.00,-0.58,2.59,100.00,100.00,100.00,100.00,100.00,100.00,100.00,93.13,65.93,28.46,19.67
Breathitt,RA-013-2011,48,1006.71,37.64,-83.15,cut profile,,With Gravel,A-4,(4),CL,SANDY LEAN CLAY,117.90,11.70,T99C,2.30,28.95,19.10,10.00,-0.60,2.66,100.00,100.00,100.00,100.00,94.81,92.28,86.45,77.81,61.69,17.16,9.72
Breathitt,RA-013-2011,51,1188.00,37.63,-83.16,cut profile,,No Gravel,A-4,(1),SC-SM,SILTY CLAYEY SAND,117.30,13.00,T99A,11.10,22.64,16.13,7.00,0.09,2.66,100.00,100.00,100.00,100.00,100.00,100.00,100.00,91.76,47.51,21.29,15.02
Breckinridge,R-069-2013,10,612.46,37.87,-86.28,cut profile,,No Gravel,A-7-6,(29),CH,FAT CLAY,102.10,20.70,T99A,4.10,50.23,22.05,28.00,0.23,2.70,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.58,93.30,51.23,48.43
Breckinridge,R-069-2013,11,617.76,37.00,-87.00,cut profile,,No Gravel,A-7-6,(44),CH,FAT CLAY,90.35,26.40,T99A,2.00,66.89,27.53,39.00,1.33411700908954e-03,2.63,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.99,95.77,69.55,68.44
Breckinridge,R-069-2013,15,618.54,37.00,-87.00,cut profile,1,No Gravel,A-6,(19),CL,LEAN CLAY,103.70,19.00,T99A,4.50,39.29,18.98,20.00,-0.26,2.62,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.53,93.31,34.96,32.20
Breckinridge,R-069-2013,17,623.98,37.00,-87.00,cut profile,,No Gravel,A-6,(19),CL,LEAN CLAY,104.50,19.10,T99A,5.00,38.82,20.31,19.00,0.04,2.62,100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.96,94.41,32.02,27.63
Breckinridge,R-069-2013,19,648.80,37.00,-87.00,cut profile,,No Gravel,A-7-6,(21),CL,LEAN CLAY,102.30,20.00,T99A,4.40,41.49,21.05,20.00,-0.13,2.55,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.40,95.77,33.56,30.85
Breckinridge,R-069-2013,2,633.95,37.00,-87.00,cut profile,,No Gravel,A-7-6,(27),CH,FAT CLAY,100.80,22.70,T99A,3.90,50.33,24.54,25.00,-0.33,2.62,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.09,95.97,49.25,44.88
Breckinridge,R-069-2013,4,603.76,37.00,-87.00,cut profile,,No Gravel,A-6,(12),CL,LEAN CLAY,107.90,16.70,T99A,6.30,32.37,19.86,12.00,-0.11,2.64,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.25,97.18,32.68,29.95
Breckinridge,R-069-2013,8,599.03,37.00,-87.00,cut profile,,With Gravel,A-7-6,(25),CL,LEAN CLAY,104.40,19.80,T99A,4.80,46.65,19.15,28.00,-0.03,2.59,100.00,100.00,100.00,100.00,97.46,95.17,93.95,90.42,85.70,40.87,38.16
Bullitt,R-020-2009,1,697.44,38.05,-85.53,fill profile,,No Gravel,A-6,(16),CL,LEAN CLAY,108.20,18.10,T99A,5.60,35.87,17.94,18.00,0.18,2.68,100.00,100.00,100.00,100.00,100.00,100.00,100.00,94.30,90.99,33.18,26.49
Bullitt,R-020-2009,11,700.12,38.05,-85.52,cut profile,,No Gravel,A-6,(20),CL,LEAN CLAY,106.90,18.10,T99A,9.20,39.09,18.75,20.00,0.37,2.67,100.00,100.00,100.00,100.00,100.00,100.00,100.00,96.87,95.08,32.06,27.23
Bullitt,R-020-2009,12,701.60,38.05,-85.52,cut profile,,No Gravel,A-6,(19),CL,LEAN CLAY,105.70,17.70,T99A,13.60,37.68,20.00,18.00,0.33,2.67,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.88,97.72,28.00,23.17
Bullitt,R-020-2009,14,703.04,38.05,-85.52,cut profile,,No Gravel,A-6,(16),CL,LEAN CLAY,108.40,17.00,T99A,6.40,35.90,18.67,17.00,0.37,2.69,100.00,100.00,100.00,100.00,100.00,100.00,100.00,95.65,93.13,27.92,23.10
Bullitt,R-020-2009,4,697.79,38.05,-85.53,cut profile,,No Gravel,A-7-6,(30),CL,LEAN CLAY,103.80,20.40,T99A,4.00,48.71,19.43,30.00,0.22,2.69,100.00,100.00,100.00,100.00,100.00,100.00,100.00,96.18,94.24,36.29,31.25
Bullitt,R-020-2009,5,699.23,38.05,-85.53,fill profile,,No Gravel,A-6,(15),CL,LEAN CLAY,106.40,18.50,T99A,6.50,35.23,19.84,15.00,0.34,2.67,100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.58,95.97,28.01,23.18
Bullitt,R-020-2009,8,695.30,38.05,-85.53,cut profile,,No Gravel,A-6,(19),CL,LEAN CLAY,105.00,19.30,T99A,5.40,38.64,19.45,20.00,0.42,2.54,100.00,100.00,100.00,100.00,100.00,100.00,100.00,94.94,91.92,32.62,27.38
Bullitt,R-024-2008,2,573.90,38.02,-85.62,fill profile,,No Gravel,A-4,(9),ML,SILT,100.10,14.70,T99A,5.50,35.49,25.73,9.00,-1.58,2.68,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.24,93.18,23.29,18.12
Bullitt,R-024-2008,5,586.20,38.02,-85.62,fill profile,,No Gravel,A-6,(13),CL,LEAN CLAY,99.97,18.90,T99A,,32.67,17.82,15.00,-0.12,2.71,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.38,92.01,23.14,18.00
Bullitt,R-025-2008,11,640.20,38.02,-85.61,fill profile,,No Gravel,A-6,(15),CL,LEAN CLAY,98.10,19.60,T99A,3.90,35.97,21.12,15.00,0.12,2.69,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.64,97.43,24.17,17.67
Bullitt,R-025-2008,15,631.00,38.02,-85.60,fill profile,,No Gravel,A-7-6,(30),CH,FAT CLAY,88.72,22.30,T99A,2.00,53.90,25.00,29.00,-0.01,2.69,100.00,100.00,100.00,100.00,100.00,100.00,100.00,96.29,91.87,45.89,39.39
Bullitt,R-025-2008,9,650.70,38.02,-85.61,fill profile,,No Gravel,A-7-6,(24),CL,LEAN CLAY,100.60,15.60,T99A,5.00,46.15,21.37,25.00,-0.26,2.65,100.00,100.00,100.00,100.00,100.00,100.00,100.00,93.90,89.12,36.89,30.07
Bullitt,R-026-2008,17,650.00,38.03,-85.57,fill profile,,No Gravel,A-7-6,(22),CL,LEAN CLAY,98.15,17.20,T99A,3.00,42.60,21.56,21.00,-0.61,2.68,100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.73,96.93,27.54,22.33
Bullitt,R-033-2013,25,467.90,37.92,-85.68,cut profile,1,With Gravel,A-6,(13),CL,LEAN CLAY with SAND,106.70,18.60,T99C,4.60,36.96,19.33,18.00,-0.06,2.53,100.00,100.00,100.00,100.00,96.52,92.68,88.75,82.88,78.22,34.59,28.65
Bullitt,R-033-2013,26,469.20,,,cut profile,,With Gravel,A-7-6,(17),CL,LEAN CLAY with SAND,102.10,21.80,T99A,2.80,40.78,21.00,20.00,0.02,2.53,100.00,100.00,100.00,100.00,99.17,97.48,95.83,89.75,84.45,35.13,29.48
Bullitt,R-033-2013,29,477.30,37.92,-85.67,cut profile,,With Gravel,A-7-6,(22),CH,FAT CLAY with SAND,98.57,22.90,T99A,4.40,49.83,24.74,25.00,-0.02,2.66,100.00,100.00,100.00,100.00,99.45,98.08,96.38,88.20,81.76,45.81,39.53
Bullitt,R-033-2013,32,472.20,37.92,-85.67,cut profile,,No Gravel,A-7-6,(26),CL,LEAN CLAY,104.70,21.40,T99A,3.50,46.76,20.52,26.00,5.53057743952825e-04,2.77,100.00,100.00,100.00,100.00,100.00,100.00,100.00,95.75,92.07,45.23,38.18
Bullitt,R-033-2013,35,486.50,37.92,-85.67,cut profile,,No Gravel,A-7-6,(29),CH,FAT CLAY,95.18,26.00,T99A,4.90,54.04,28.97,25.00,-0.27,2.67,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.05,95.80,58.58,49.56
Bullitt,R-033-2013,37,509.50,37.92,-85.66,cut profile,,No Gravel,A-6,(15),CL,LEAN CLAY,105.30,18.50,T99A,6.80,37.66,22.92,15.00,-0.32,2.67,100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.55,95.45,36.29,27.29
Bullitt,R-033-2013,40,530.20,37.92,-85.66,cut profile,,No Gravel,A-7-6,(19),CL,LEAN CLAY,98.63,21.20,T99A,5.90,44.09,24.39,20.00,-0.12,2.56,100.00,100.00,100.00,100.00,100.00,100.00,100.00,94.63,89.46,36.34,27.42
Bullitt,R-033-2013,44,510.20,37.92,-85.66,cut profile,,No Gravel,A-7-6,(22),CL,LEAN CLAY,94.20,24.00,T99A,3.10,46.77,25.92,21.00,-0.03,2.53,100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.34,91.63,42.30,36.61
Bullitt,R-033-2013,47,500.30,37.92,-85.65,fill profile,,With Gravel,A-7-6,(15),CL,LEAN CLAY with SAND,105.10,20.50,T99C,3.90,42.45,20.55,21.00,0.02,2.75,100.00,100.00,100.00,99.07,94.72,90.92,87.08,82.19,74.54,38.14,33.87
Bullitt,R-033-2013,48,527.00,37.92,-85.65,fill profile,,No Gravel,A-7-6,(25),CL,LEAN CLAY,99.30,23.40,T99A,3.00,48.00,24.65,23.00,0.16,2.70,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.08,95.49,44.37,35.54
Bullitt,R-033-2013,51,518.50,37.92,-85.65,fill profile,,No Gravel,A-6,(13),CL,LEAN CLAY,104.10,19.10,T99A,7.60,34.37,21.47,13.00,0.41,2.65,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.44,95.91,52.29,46.76
Bullitt,R-033-2013,54,531.30,37.92,-85.65,cut profile,,No Gravel,A-4,(2),CL,SANDY LEAN CLAY,102.70,20.30,T99A,4.90,27.60,19.52,8.00,1.56,2.63,100.00,100.00,100.00,100.00,100.00,100.00,100.00,95.39,58.41,27.91,22.51
Bullitt,R-036-2013,1,482.53,37.98,-85.67,cut profile,,No Gravel,A-6,(18),CL,LEAN CLAY,103.20,19.90,T99A,4.00,38.59,20.72,18.00,-0.15,2.65,100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.36,93.93,41.32,35.36
Bullitt,R-036-2013,12,502.66,37.97,-85.66,cut profile,,With Gravel,A-6,(9),CL,SANDY LEAN CLAY,114.30,14.70,T99C,7.40,36.85,21.54,15.00,0.30,2.62,100.00,100.00,100.00,100.00,96.63,92.82,88.72,76.38,66.97,22.47,19.65
Bullitt,R-036-2013,13,505.86,37.97,-85.66,cut profile,,No Gravel,A-6,(16),CL,LEAN CLAY,104.70,18.50,T99A,7.60,37.96,21.64,16.00,0.64,2.64,100.00,100.00,100.00,100.00,100.00,100.00,100.00,96.26,93.60,38.24,33.98
Bullitt,R-036-2013,14,514.74,37.97,-85.66,cut profile,,No Gravel,A-6,(18),CL,LEAN CLAY,104.90,18.60,T99A,7.50,38.72,21.29,18.00,0.14,2.54,100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.72,95.26,32.94,28.11
Bullitt,R-036-2013,4,504.20,37.98,-85.67,fill profile,,With Gravel,A-7-6,(13),CL,LEAN CLAY with SAND,97.83,22.20,T99A,4.20,41.96,24.32,18.00,-0.25,2.63,100.00,100.00,100.00,100.00,98.88,96.52,94.41,84.01,74.34,42.14,35.35
Bullitt,R-036-2013,8,500.44,37.97,-85.66,fill profile,,No Gravel,A-7-6,(28),CH,FAT CLAY,101.10,21.50,T99A,4.10,51.42,22.75,28.00,-0.04,2.56,100.00,100.00,100.00,100.00,100.00,100.00,100.00,96.08,92.23,48.18,39.46
Bullitt,R-037-2015,1,443.60,37.97,-85.69,cut profile,,No Gravel,A-7-6,(19),CL,LEAN CLAY,100.30,20.00,T99A,5.00,44.49,26.50,18.00,-0.37,2.55,100.00,100.00,100.00,100.00,100.00,100.00,100.00,96.44,92.35,38.77,32.01
Bullitt,R-037-2015,1,443.60,37.97,-85.69,cut profile,,No Gravel,A-7-6,(18),CL,LEAN CLAY,99.72,15.00,T99A,9.00,41.33,25.22,16.00,-0.35,2.71,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.17,97.64,27.25,20.49
Bullitt,R-037-2015,4,448.20,37.97,-85.69,cut profile,,With Gravel,A-6,(5),GC,CLAYEY GRAVEL with SAND,116.80,12.00,T99C,15.40,38.16,19.74,18.00,-0.34,2.70,100.00,100.00,100.00,98.84,84.56,72.50,62.95,54.02,49.22,17.10,12.86
Bullitt,R-037-2015,4,448.20,37.97,-85.69,cut profile,,With Gravel,A-6,(9),CL,SANDY LEAN CLAY,111.80,14.70,T99C,14.00,35.70,19.42,17.00,-1.81703006519991e-03,2.70,100.00,100.00,100.00,100.00,96.25,89.26,83.15,71.42,65.19,20.72,15.34
Butler,R-030-2012,7,516.30,37.22,-86.68,cut profile,,With Gravel,A-6,(8),CL,SANDY LEAN CLAY,115.00,13.40,T99C,3.70,34.69,16.87,18.00,-0.45,2.67,100.00,100.00,100.00,99.51,95.59,93.61,91.80,87.62,60.26,18.98,15.30
Butler,R-030-2012,8,488.50,37.22,-86.68,cut profile,,No Gravel,A-4,(2),CL,SANDY LEAN CLAY,120.30,11.60,T99A,12.80,23.33,14.56,8.00,-1.20,2.68,100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.03,61.29,17.18,13.96
Butler,R-049-2007,15,424.75,37.21,-86.69,cut profile,,No Raw Data,A-6,(9),CL,LEAN CLAY,109.90,16.30,T99D,8.70,33.00,22.00,11.00,-0.58,2.72,100.00,100.00,100.00,100.00,100.00,100.00,100.00,95.30,86.60,24.90,0.00
Butler,R-049-2007,16,414.52,37.21,-86.69,cut profile,,No Raw Data,A-4,(7),CL,LEAN CLAY,110.60,15.90,T99D,6.60,30.00,22.00,8.00,-0.33,2.67,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.10,89.20,25.00,0.00
Butler,R-049-2007,20,413.82,37.21,-86.69,cut profile,,No Raw Data,A-4,(1),SC-SM,SILTY CLAYEY SAND with GRAVEL,122.50,11.00,T99D,3.60,25.00,18.00,7.00,-0.95,2.71,100.00,100.00,95.00,90.10,85.10,81.20,78.90,73.00,49.00,9.80,0.00
Butler,R-049-2007,21,428.18,37.21,-86.69,cut profile,,No Raw Data,A-6,(9),CL,LEAN CLAY with SAND,113.30,14.50,T99D,2.60,32.00,18.00,14.00,-0.02,2.74,100.00,100.00,100.00,100.00,100.00,100.00,100.00,94.80,76.20,24.60,0.00
Butler,R-049-2007,3,414.18,37.20,-86.69,cut profile,,No Raw Data,A-4,(1),CL,SANDY LEAN CLAY,116.00,13.00,T99D,8.30,25.00,17.00,8.00,-1.25,2.74,100.00,100.00,100.00,100.00,100.00,100.00,100.00,67.80,52.00,18.00,0.00
Butler,R-049-2007,4,414.90,37.20,-86.69,cut profile,,No Raw Data,A-6,(5),CL,SANDY LEAN CLAY,113.80,13.80,T99D,3.00,31.00,19.00,12.00,-0.40,2.71,100.00,100.00,100.00,100.00,100.00,100.00,100.00,76.00,61.40,18.00,0.00
Campbell,R-001-2009,38,525.40,39.01,-84.46,cut profile,,No Gravel,A-7-6,(25),CL,LEAN CLAY,108.30,17.90,T99A,2.90,43.87,20.92,23.00,-0.19,2.64,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.76,97.63,42.89,32.22
Campbell,R-001-2009,40,511.75,39.01,-84.46,fill profile,,No Gravel,A-6,(16),CL,LEAN CLAY with SAND,115.50,14.40,T99C_KYM,7.00,40.47,16.59,23.00,-0.11,2.77,100.00,100.00,100.00,100.00,100.00,100.00,100.00,87.97,77.20,40.90,36.16
Campbell,R-001-2009,42,536.85,39.01,-84.46,cut profile,,With Gravel,A-6,(2),SC,CLAYEY SAND with GRAVEL,121.40,11.20,T99C_KYM,5.70,24.89,12.50,12.00,-0.66,2.72,100.00,100.00,96.29,92.34,79.39,72.11,71.65,48.06,41.23,15.53,12.19
Campbell,R-001-2009,50,676.48,39.02,-84.47,cut profile,,No Gravel,A-7-6,(22),CL,LEAN CLAY,102.90,18.70,T99A,2.60,43.62,23.66,20.00,0.23,2.78,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.07,95.61,39.56,33.35
